FAQ_5657	5	a	직장 인 마이너스 대출 받 았 는데 이자 가 얼마 라는 건지 ?
AWvfUp_qIMO_pNto16d0	26	a	쇼핑 머니 대출 로 구매 불가 품목 종류 가 어떤 게 있 는지 궁금 합니다 .
FAQ_2718	16	a	거래 목적 증빙 서류 제출 했 는데 언제 승인 이 될까요 ?
FAQ_9050	17	a	카드 이용 내역 6 개월 이전 것 은 어떻게 조회 하 나요 ?
AWvzbPXwe7lq771gfXMl	20	a	오늘 교통카드 대금 얼마 빠지 는지 조회 는 어디 서 할 수 있 나요 ?
FAQ_239	3	a	""" Kbank 에서 는 햇살 론 , 대환 론 등 취급 안 하 나요 """
AXFc3AKfe7lq771ghoxM	18	a	체크카드 받 아서 쓰 려는데 발급 중 이 라고 뜨 네요 . 사용 가능 한가요 ?
FAQ_10788	46	a	입출금 계좌 를 하나 더 만들 어서 사용 중 인데 최근 에 만든 계좌 도 이체 한도 가 같 은 건가요 ?
AWxgzpNJe7lq771gfmDY	49	a	달러 가 케이 뱅크 통장 으로 오 면 어떻게 쓸 수 있 나요
AWxAd5CTIMO_pNto2IaE	10	a	주 거래 자유 적금 우대금리 받 을 수 있 는지 확인 받 고 싶 어요 .
FAQ_9502	8	a	직장 인 k 마이너스 대출 판매 가 재개 되 긴 하 나요 ?
FAQ_8140	5	a	마이너스 대출 계약 을 철회 하고 십 습니다 .
FAQ_323	5	a	대출 이 자 납부 는 어느 계좌 로 해야 되 나요
FAQ_697	3	a	신용 대출 받 은 게 있 는데 마이너스 통장 으로 전환 이 가능 한지 알 고 싶 네요
FAQ_37	4	a	신용 대출 ( 이전 명칭 : 직장 인 k 신용 대출 ) 을 받 을 때 우대금리 는 어떻게 받 을 수 있 나요 ?
FAQ_8912	27	a	자동 이 체 신청 도 실적 에 포함 된다고 들 었 는데 맞 나요 ?
FAQ_4405	18	a	체크카드 수령 지 정보 를 변경 하 고 싶 은데 어떻 게 합니까 ?
FAQ_1131	5	a	KT 임직원 신용 대출 중도 상환 하 려고 하 는데 수수료 얼마 에 요 ?
FAQ_4338	17	a	체크카드 소액 신용 한도 부여 할 수 없 나요
FAQ_9751	6	a	마이너스 대출 기간 연장 을 신청 했 는데 언제 쯤 확인 이 되 나요 ?
FAQ_1614	30	a	인증 방법 으로 계좌 이체 하 는 걸로 햇 는데 은 행사 에 케이 뱅크 가 어디 에 도 없 는데 어떻게 돈 보내 죠
AWvlFsM3IMO_pNto169-	5	a	쇼핑 머니 이 자 상환 어떻게 하 나요 ?
FAQ_5158	55	a	휴대폰 하나 로 부부 가 가입 할 수 있 나요 ?
FAQ_672	8	a	서류 상 소득 과 실제 소득 이 다른 데 어떻 게 심사 가 되 나요 ?
FAQ_703	6	a	대출 만기 를 정해진 연장 기간 보다 더 연장 할 수 있 나요 ?
AW1b553vIMO_pNto2osk	30	a	이체 하 기 할 때 간편 인증 으로 비밀 번호 6 자리 만 누르 면 됐 는데 otp 인증 이 추가 되 었 는데 이전 처럼 비밀 번호 만 누르 고 이체 하 려면 어떻게 하 면 되 나요 ?
FAQ_4663	58	a	고객 정보 와 카드 회원 정보 차이 가 뭔가요 ?
AWv-Km7OIMO_pNto1_Gz	26	a	제 로페이 소득 공제 등록 방법
AXE-f4J3IMO_pNto4W5A	16	a	비 과세 종합 저축
FAQ_9372	4	a	대출 이 용중 급여 계좌 가 잘못 되 있 어서 금리 가 올랐 는데 이달 부터 급여 계좌 로 정상 변경 하 였 는데 언제 다시 금리 반영 되 는 건가요
AWxqKyB5IMO_pNto2OWi	39	a	밴더 코드 와 일련 번호 기입 하 는 란 이 있 는데요 어떻게 기재 해야 하 나요 ?
AXBWpd6yIMO_pNto31kR	19	a	케네 카드 포인트 확인
FAQ_11360	20	a	케이 뱅크 후불 교통 카드 이용 요금 납부 해야 하 는데 자동 으로 통장 에서 빠져나가 는 거 말 고 계좌 이체 로 납부 할 수 없 나요
AXAJtfFVe7lq771gg-iv	20	a	교통카드 겸용 체크카드 발급 은 불가 한가요 ?
FAQ_9759	6	a	대출 연장 신청 을 했 는데 제대로 됐 는지 궁금 합니다
FAQ_10024	13	a	적금 상품 을 잘못 가입 했 어요 이미 1 회분 이 체했 는데 해지 하 고 다른 상품 가입 해도 될까요 ?
FAQ_7714	26	a	케이 뱅크 페이 를 방금 가입 하 고 결제 하 려는데 일 한도 초과 로 결제 가 안 된다고 합니다
FAQ_9428	10	a	급여 이체 의 경우 급여 라는 항목 으로 입금 이 되 면 금액 은 상관 이 없 나요 ?
AXB0tLRYe7lq771ghMID	30	a	ARS 추가 인증 이 안 왔 으면 좋 겠 는데요
FAQ_5270	30	a	장기 미 사용 에 해당 하 는 고객 입니다 라고 메세지 가 뜹니다
FAQ_12004	32	a	어제 이자 가 빠져나가 야 하 는 날 인데 덜 빠져나갔 습니다 오늘 다시 빠져 나가 나요 ? 지금 빠져나갔 음 좋 겠 습니다 .
FAQ_7612	26	a	쇼핑 머니 대출 을 받 았 는데 결제 가능 한 온라인 매장 이 어딘가요 ?
FAQ_7962	18	a	카드 발급 소요 일
FAQ_2104	11	a	코드 K 정기 예금 추가 불입 할 수 있 나요 ?
FAQ_7214	26	a	케이 뱅크 페이 이용 하 고 싶 어서 클릭 하 면 사용 자 정보 를 조회 할 수 없 다고 나옵니다
AW4bJT5qe7lq771ggS_f	18	a	체크카드 신청 했 는데 카드 등록 이 안 되 어 있 습니다
FAQ_12097	5	a	대출 출금 일 을 6 일 에서 15 일 로 변경 했 는데 같 은 달 에 6 일 15 일 두 번 이나 빠지 나요 ?
FAQ_8026	32	a	후불 교통 카드 요금 일부 가 출금 되 지 않 았 다고 문자 를 받 았 는데 혹시 미납금 즉시 입금 방법 이 없 을까요 ? ?
FAQ_10075	10	a	정기예금 이 두 개 일 때 우대금리 조건 이 어떻게 충족 되 는지요
FAQ_11365	20	a	대중교통 결제 이력 조회 할 수 있 나요 ?
FAQ_10890	18	a	직장 건물 1 층 에 내려가 서 받 고 싶 은데 카드 배달원 에게 부탁 가능 한가요 ?
FAQ_5230	44	a	타행 공인 인 증서 등록 시 전화 가 안 옵니다
AW20tT2kIMO_pNto20SX	20	a	후불 교통 기능 제거 해 주 세요
FAQ_6087	9	a	정기예금 상담 받 으려고 합니다 .
FAQ_8955	18	a	카드 발급 배송 위치 알 수 없 나요
FAQ_4550	17	a	마이너스 통장 만들 었 는데 체크카드 로 도 결제 가능 하 나요 ?
AWw7cqUkIMO_pNto2HJp	10	a	""" 주 거래 우대 예금 우대금리 적용 에 급여 이체 , 체크카드 두 가지 조건 이 있 던데 모두 충족 해야 하 나요 ? """
FAQ_2195	11	a	예금 가입 하 려면 어디 로 가 야 돼요 ?
FAQ_3387	39	a	타행 OTP 등록 시 인증 방법 알려 주 세요
AW3SQ6l2e7lq771ggKYd	40	a	실명 확인 증표 확인 불가 이용 제한
FAQ_10831	34	a	atm 기기 에서 돈 넣 으려고 하 는데 은행 에서 도 가능 한가요 ? 어디 은행 에서 돈 넣 을 수 있 나요 ?
AXCkFc0BIMO_pNto4Ce-	43	a	OTP 발급 안 했 는데 자꾸 있 다고 떠요 .
AXFjd6FEe7lq771ghqSh	56	a	이름 변경 시 어떻 게 해요 ?
FAQ_6873	26	a	케뱅 페이 에 대해서 알 고 싶 은데요 ?
AWv-Q3qOIMO_pNto1_H7	34	a	체크카드 출금 한도 가 궁금 해요
FAQ_11683	20	a	교통카드 기능 쓰 면 결제 는 달 에 한 번 만 되 는 건가요 아님 몇 번 더 결제 가 되 는 건가요 ?
FAQ_1623	30	a	타 은행 계좌 에서 케이 뱅크 로 옮기 려고 하 는데 수취인 을 찾 을 수 가 없 다는데 왜 이런 거 죠 ?
AW3SO9hxe7lq771ggKYG	40	a	신분증 확인 다시 하 라는 문자 왔 는데 무슨 소리 인가요 ?
FAQ_5411	34	a	출금 은 한 번 에 얼마 까지 가능 해요
FAQ_12050	19	a	종료 된 체크카드 중 kt 통신 캐시 백 카드 혜택 은 아직 유효 한가요 ?
AWxQpNdSe7lq771gfkQN	23	a	분실 체크카드 탈회 문의
FAQ_937	4	a	미니 k 마이너스 통장 제 가 이번 에 한도 증액 대상 이 되 는지 알 수 있 을까요 ?
AWw7VgkYIMO_pNto2HFs	19	a	카드 이용 금액 은 120 만 원 이 넘 는데 이번 달 통신 료 할인 금액 은 16000 원 이 입금 됐 어요
FAQ_6063	9	a	자유 적금 기한 을 나중 에 다시 늘릴 수 있 나요 ?
AWxqHrP8IMO_pNto2OVl	16	a	예금 가입 하 고 싶 은데 비 과세 한도 가 얼마 인가요
FAQ_10042	13	a	만기 적금 입금 내역 을 알 고 싶 어요
FAQ_3992	18	a	체크카드 배송 도착 문 의 드릴려구요
AXB6D-dve7lq771ghNW6	19	a	네이버 페이 2 체크카드 에 통신비 도 네이버 포인트 로 적립 되 나요 ?
AWxwTEEUIMO_pNto2Phz	5	a	제 가 비상금 대출 을 신청 했 는데 이자 를 27 일 에 내 는데 얼만지 궁금 해 서용
FAQ_2698	47	a	한도 풀 려고 하 는데요 급여 수령 목적 으로 다시 촬영 하 라고 하 는 데 어떻 게 하 나요 ?
FAQ_5819	10	a	주 거래 정기예금 우대금리 3 년 일 경우 실 적 인 정은 년 단위 인가요 ?
FAQ_6037	39	a	otp 고장 으로 재 발급 신청 하 였 는데 이 경우 에 도 수수료 발생 하 나요 ?
FAQ_9480	6	a	마이너스 통장 사용 중 인데 자동 연장 인가요 ?
FAQ_10356	21	a	지금 해외 인데 카드 로 결제 가 안 되 서요 .
FAQ_5694	48	a	소득 증빙 자료 급여 명세서 제출 하 고 어제 상담원 이랑 통화 후 내일 직장 으로 전화 하 신다고 했 는데 그냥 취소 할께요
FAQ_11369	14	a	입출금 계좌 하나 더 만들 었 는데 이것 도 핸드폰 번호 계좌 로 이용 할 수 있 나요 ?
AWvUx-eGe7lq771gfRaX	20	a	8 월 달 지금 까지 사용 한 교통카드 금액 알려 주 세요 .
AWwXcHSme7lq771gfb3N	13	a	적금 중도 인출 한 거 취소 가능 한가요 ?
FAQ_289	5	a	대출 납입 일 을 월말 로 변경 하 고 싶 어요
FAQ_4726	24	a	네이버 페이 체크카드 수령 하 기 전 에 ISP 에 등록 해서 사용 할 수 있 다고 본 거 같 은데 어떻게 해야 하 는 건가요 ?
FAQ_7806	39	a	OTP 집 으로 신청 했 는데 본인 만 받 을 수 있 다고 하 는데 본인 신분증 있 으면 대리 로 받 을 수 있 나요 ?
FAQ_8675	9	a	k 뱅크 계좌 를 하나 더 만들 려고 하 는데 어떻게 진행 해야 하 나요 ?
FAQ_4977	9	a	회원 가입 했 는데 계좌 는 언제 개설 되 나요
FAQ_8058	26	a	케이 뱅크 페이 처음 사용 인데 한도 초과 라고 나오 네요 뭐 가 문제 인가요 ?
AWxBi5stIMO_pNto2I-Q	8	a	직장 인 신용 대출 은 판매 종료 되 면 아예 신청 이 불가 한 건가요 ?
AW_L39AEe7lq771gg2Yf	40	a	신분증 확인 이 어렵 다 하 는데 어떻게 조치 하 나요
FAQ_10177	18	a	재 발급 신청 을 하 면 기존 에 있 는 카드 는 정지 가 되 나요 ? ?
FAQ_2642	45	a	예금 가입 2 달 치 냈 는데 증빙 자료 를 내 야 이 체한 도 증액 할 수 있 나요 ? 자동 해 지 안 되 나요 ?
AW0TpKwFIMO_pNto2gza	20	a	카드 재 발급 원 하 는 데 후불 버스 카드 되 는 걸로 원해요
FAQ_6212	9	a	회원 가입 이 안 되 는데 회원 가입 해야 대출 신청 가능 한 거 아닌가요 ?
AXE-m2QxIMO_pNto4W73	25	a	카드 인출 한도 상향 조정 가능 ?
FAQ_4629	19	a	케네 카드 발급 받 았 는데요 언제 쯤 네이버 페이 포인트 가 적립 될까요 ?
AWwXiSyse7lq771gfb5j	8	a	케이 뱅크 대출 상품 들 언제 쯤 재개 되 는지 대략 적 으로 라도 알 수 있 아요 ?
FAQ_7653	26	a	케이 뱅크 페이 교보문고 온라인 된다는 데 결제 수단 에 없 네요
FAQ_1065	3	a	신용 등급 몇 등급 까지 일반 가계 신용 대출 받 을 수 있 나요 ?
FAQ_5711	11	a	주 거래 자유 적금 이 면 금액 도 입금 도 자유 아닌가요 ?
FAQ_11046	24	a	오늘 카드 신청 했 는데 페이 북 신청 이 안 된 것 같 습니다 페이 북 신청 어떻게 하 나요 ?
FAQ_1515	32	a	적금 의 자동 이 체 날짜 변경 이 가능 한가요 ?
FAQ_2087	9	a	뮤직 K 신청 했 는데 지 니 아이디 입력 란 연동 은 어떻게 하 나요 ?
FAQ_3631	20	a	네이버 카드 2 에서 후불 교통 카드 로 이용 한 대금 도 네이버 포인트 로 적립 되 는 거 죠 ?
FAQ_11437	4	a	대출 예 적금 실적 충족 하 려면 어떻 게 해요 ?
FAQ_4027	18	a	카드 신청 을 했 는데 아직 발송전 인가요 ? ? 체크카드 입니다 .
FAQ_12140	37	a	삼성 휴대폰 에서 쓰 고 있 는 인증서 가져오 는 방법 알 고 싶 어요
AXMI2J9hIMO_pNto5Hdp	18	a	재 발급 시 카드 디자인
AW046l60e7lq771gf4Ds	24	a	paybooc 은 언제 부터 사용 가능 한가요 ?
FAQ_10422	24	a	체크카드 배송 이 안 된 상태 에서 페이 코 등록 해서 어떻게 사용 하 나요 ?
FAQ_294	5	a	오늘 대출 을 받 았 는데 이자 납부 일 변경 이 잘 안 되 네요
FAQ_6001	19	a	네이버 페이 케네 카드 등록 하 고 네 이페이 표시 돼 있 는 물건 구입 하 면 2 . 2 프로 포인트 적립 된다는 데 안 된 거 같 아서요
FAQ_137	4	a	신용 대출 변동 금리 로 되 던데 고정 금리 로 안 되 나요 ?
FAQ_10742	6	a	대출 연기 신청 은 어디 서 하 나요 ?
AXGbeidtIMO_pNto4ezK	8	a	대출 재개 일정 은 ?
FAQ_7545	5	a	케이 뱅크 쇼핑 머니 대출 철회 어떻게 하 나요 ?
AXA4kwTte7lq771ghEqn	25	a	다름 이 아니 라 예약 을 하 려는데 한도 가 초과 됐 다고 해서 확인 을 할려고 합니다
AWv9i0xYIMO_pNto1-0U	17	a	제 가 이 카드 를 언제 부터 사용 했 나요 ?
AXEZ23kAe7lq771ghfo6	19	a	체크카드 적립 된 금액 은 유효 기간 이 있 나요 ?
FAQ_6108	10	a	주 거래 자유 적금 우대금리 부분 요 자동 이 체가 12 개월 내내 있 어야 하 나요 ?
FAQ_7789	20	a	""" 더블 할인 체크카드 를 발급 받 았 는데 , 후불 교통 카드 기능 을 어떻게 넣 나요 ? """
FAQ_8624	11	a	주 거래 우대 자유 적금 은 최소 3 백만 원 부터 신청 가능 한가요 ?
FAQ_2479	13	a	인증서 기간 이 지났 는데 적금 해지 하 고 싶 어요
FAQ_6729	49	a	17 일 에 해외 송금 했 는데요 보낸 사람 이름 은 제 영 문명 으로 표기 되 나요 ?
FAQ_1320	10	a	자유 적금 관련 핸드폰 자동 이 체 부분 에서 는 적금 이 자동 이체 되 는 입출금 에서 자동 이 체하 면 우대금리 자격 이 되 는 건가요 ?
FAQ_9388	29	a	출금 내역 중 에 제 가 사용 한 기억 이 안 나 는 내역 이 있 어서요 다른 확인 방법 은 없 나요 ?
AWxv4ud6IMO_pNto2PV8	38	a	바이오 인증 등록 후 지문 인증 을 통해 로그인 하 는데 자꾸 지문 이 틀리 다고 나오 네요
FAQ_3559	23	a	카드 를 하나 신청 한 것 이 교통 카드 기능 이 없 어서 신청 취소 하 려고 합니다 .
FAQ_7168	3	a	비상금 대출 을 받 으려고 하 는데 듀얼 k 계좌 개설 을 하 라고 해요
FAQ_1740	34	a	무 카드 거래 서비스 는 카드 없이 통장 만 으로 할 수 있 나요 ?
AW-mpx6hIMO_pNto3cHC	40	a	신분증 확인 불가 로 다시 제출 해야 하 는데 메뉴 가 어디 있 나요 ?
FAQ_3864	27	a	케네 뱅크 체크카드 2 로 통신 요금 이체 시키 면 그것 도 포인트 가 적립 되 나요 ?
FAQ_611	3	a	마이너스 대출 완료 되 었 는데 어떻게 실행 하 나요
FAQ_2635	45	a	거래제 한 해제 할 때 거치 식 예금 1 개월 이 라고 되 있 는데 액수 제한 이나 그런 게 있 나요 ?
FAQ_8092	5	a	대출 연체 가 발생 돼서 입금 해 놨는데 출금 은 몇 시 에 되 나요 ?
FAQ_7314	3	a	자택 으로 우편물 오 는 것 을 동의 했 는데 비상 금대 출시 연체 하 지 않 아도 자택 으로 대출 하 였 다고 우편 이 오 나요 ?
FAQ_6260	5	a	대출 상환 날짜 변경 15 일 로 된 것 인지 확인 가능 한가요 ?
FAQ_7730	26	a	케이 뱅크 페이 정지
AWyE4tvCIMO_pNto2Rp_	5	a	대출 이 자변 경일 신청 하 고 완료 했 는데 왜 아직 도 4 일 로 되 어 있 나요 ?
FAQ_4790	44	a	이용 PC 를 추가 로 등록 할 수 있 나요 ?
AXCK12sVIMO_pNto3-Y2	18	a	21 일 날 분실 신고 하 고 재 발급 신청 했 는데 언제 쯤 오 나요 ?
FAQ_7723	26	a	케이 뱅크 페이 일 일 한도 가 있 나요 ?
AWz077kKIMO_pNto2eJV	11	a	주 거래 우대 자유 적금 은 금액 상관없이 한 달 에 한 번 만 입금 해도 되 나요
AXNFefjHe7lq771gifV6	3	a	개인 사업자 대출 안 되 나요 ?
FAQ_4334	17	a	체크카드 가 마이너스 통장 같 은 건가요 ?
FAQ_1863	42	a	간편 비번 설정 어떻게 해야 할지 알려 주 세요
FAQ_11277	11	a	직접 자유 적금 계좌 로 적 금액 을 입금 했 는데 오후 에 다시 적금 으로 자동 이체 되 었 습니다 . 직접 입금 한 부분 으로 입금 분 이 상계 되 지 않 는 건가요 ?
FAQ_1100	6	a	마이너스 대출 대출 기간 연장 방법 알려 주 세요
AWv_Dt0Be7lq771gfYsK	20	a	쓰 고 있 는 카드 에 교통 카드 추가 하 고 싶 어요
FAQ_1595	30	a	케이 뱅크 계좌 를 개설 햇 는데요 정기 급여 이체 를 하 면 수수료 면제 서비스 가 있 나요
AWyOVImEIMO_pNto2Swn	13	a	오늘 가입 한 예금 상품 해지 하 고 적금 상품 으로 다시 가입 하 고 싶 은데 해지 버튼 을 못 찾 겠 어요
FAQ_3975	18	a	카드 번호 확인 해 줄 수 있 나요 ?
FAQ_9564	14	a	타 은행 에서 입금 을 케이 뱅크 로 하 니까 사용 중지 된 통장 이 라고 입금 이 안 돼요 .
FAQ_6355	18	a	""" 카드 를 분실 하 고 재 발급 하 려고 하 는데 , CVC 번호 랑 유효 기간 을 넣 으라고 하 네요 . """
FAQ_6194	3	a	임직원 대출 기간 이 있 다면 언제 할 수 있 는 건가요 ?
AXEZ0XhDe7lq771ghfoc	42	a	간편 비밀 번호 종료 되 면 앞 으로 못 쓰 나요 ?
AXEGRfuye7lq771ghdHR	15	a	증권사 연계 되 나요 ?
FAQ_6602	3	a	마이너스 통장 을 발급 하 면서 일반 입출금 통장 분리
FAQ_10326	37	a	otp 가 꼭 있 어야 공인 인 증서 등록 되 나요 ?
FAQ_3590	23	a	카드 를 해지 할려고 하 는데요 분실 신고 및 해지 에 들어가 서 분실 신고 누르 면 되 나요
FAQ_2684	47	a	거래 목적 증빙 자료 로 명함 도 되 나요 ?
AW-cpoJZe7lq771ggwA1	23	a	카드 재 발급 신청 을 했 는데 취소 하 려면 어떻게 하 면 되 나요 ?
AXDr8bdrIMO_pNto4MMD	8	a	대출 상품 은 언제 까지 일시 중지 입 이 까 ? 안 하 는 건가요 ?
FAQ_4415	18	a	체크카드 를 자택 으로 수령 받 기 로 했 거든요 어머니 회사 로 어머니 가 수령 받 게 할 수 있 을까요
FAQ_7133	26	a	케이 뱅크 페이 본인 인증 은 핸드폰 만 가능 하 나요
FAQ_839	7	a	그룹 사 내 에서 이직 한 경우 에 도 재직 기간 6 개월 적용 을 받 나요 ?
FAQ_100	5	a	예금 담보 대출 중도 상환 가능 한가요 ?
FAQ_1597	30	a	케이 뱅크 어 플로 다른 은행 으로 이체 할 때 수수료 드 나요 ?
FAQ_11695	32	a	후 불 교통카드 이용정 지 푸 는 법
FAQ_8473	14	a	남길 금액 설정 시 연 1 . 5 프로 면 1 달 후 1 . 5 프로 지급 인가요 ?
FAQ_629	3	a	대출 받 으려고 하 는데 신청 하 면 결과 는 언제 알 수 있 을까요 ?
FAQ_1591	30	a	이 체수 수료 면제 대상 인데 타행 계좌 자동 이체 하 면 수수료 가 있 나요 ?
FAQ_3847	39	a	체크카드 가 OTP 랑 겸용 인데 OTP 기능 만 사용 할 수 있 나요 ?
FAQ_9523	8	a	혹시 직장 인 마이너스 다 소진 되 었 나요
FAQ_11808	14	a	카 뱅 처렁 세이프 박스 가 있 다고 들 었 는데 어떻게 사용 하 나요 ?
FAQ_3828	19	a	통신 요금 캐시 백 확인 부탁드립니다 캐 시백 혜택 이 없 어서요 30 만 원 이상 조건 충족 했 는데요 자동 이 체 물론 되 어 있 구요
FAQ_11215	18	a	체크 카드 가 반송 이 되 었 네요 ? 어떻게 받 을 수 있 나요 ?
FAQ_7899	18	a	체크카드 발급 오늘 했 는데 체크카드 발송 일 을 늦출 수 있 나요 ?
FAQ_8584	11	a	제 가 지난달 에 시작 한 정기예금 돈 을 넣 으려 하 는데 자동 이 체 가 아니 라 직접 계좌 이체 로 해야 하 는 건가요 ?
FAQ_5014	55	a	케이 뱅크 회원 가입 하 려면 신분증 이 꼭 필요 한가요 ?
AXCfkpele7lq771ghRfs	5	a	대출 해 지전 용 가상 계좌 어떻게 받 나요 ?
FAQ_10357	49	a	태국 통장 으로 송금 이 가능 한가요 ?
AWxkUeESIMO_pNto2Nue	43	a	자동 이 체 신청 하 려 했 더니 폐기 된 OTP 라고 떠서 요 어떻게 설정 해야 하 나요 ?
AXCZP1HtIMO_pNto4ADI	19	a	제 가 네이버 카드 여서 매달 23 ~ 25 일 사이 에 쓴 금액 의 1 . 2 가 포인트 로 들어왔 는데 이번 에 는 안 들어와서 문 의 드립니다 .
FAQ_9471	6	a	직장 k 만기일 에 전액 상환 하 고 연장 신청 하 나요 ?
FAQ_12058	8	a	직장 인 k 신용 대출 리뉴 얼 중 인데 언제 가능 한가요 ?
AW_BlGWIIMO_pNto3hAi	21	a	카드 로 해외 직구 결제 가능 한가요 ?
FAQ_10625	21	a	제 가 지금 사용 하 는 카드 는 외국 에서 결제 가 안 되 는 카드 인지 알 고 싶 어요
FAQ_9259	30	a	장기 미 사용 해 지법
FAQ_11423	7	a	대출 기간 연장 모바일 로 신청 중 인데 소득 증명 이 조회 가 불 가능 하 다는 화면 이 뜨 고 팩스 로 보내 겠 냐는 문구 가 뒤 에 뜨 는데 그 뒤 로 넘어가 질 않 아요
AXAsem2LIMO_pNto3v3q	45	a	한 도제 한 계좌 로 되 있 는데 이유 를 알 고 싶 어요
FAQ_11911	19	a	kt 통신 요금 캐시 백 받 으려면 계좌 로 요금 이 빠져나가 는 게 아니 라 카드 결제 형식 으로 빠져나가 게 해야 혜택 을 받 을 수 있 는 건가요 ?
FAQ_2354	12	a	자유 적금 만 기때 돈 을 어떻게 찾 는지요
AWwDfTuDIMO_pNto1_sl	13	a	예금 을 해지 하 고 싶 은데 해 지 신 청 절차 를 밟 으면 자꾸 공인 인 증서 가 없 다고 뜨 고 진행 이 안 됩니다 .
AWxwC2FKe7lq771gfo5Q	19	a	통 신페이 백 형 30 만 원 실적 달성 했 는데 페이 백 이 안 들어왔 습니다 . 확인 부탁 드려요
FAQ_11127	3	a	대출 신청 하 려면 어떤 게 필요 한가요
FAQ_7183	27	a	더블 혜택 체크카드 쓰 고 있 는데 휴대폰 결제 자동 이 체했 는데 이것 도 전월 실적 에 포함 되 나요 ?
FAQ_9478	6	a	마이너스 대출 미니 k 갱신 하 는 방법 이 요
FAQ_4856	58	a	아이디 비번 쓸 때 대문자 로 써야 돼요 ?
FAQ_7946	11	a	코드 k 정기 예금 가입 하 려고 하 는데 납입 은 최초 1 회 만 가능 한가요 ?
FAQ_2558	48	a	급여 수령 으로 하 고 원천 징수 영수증 을 촬영 해 보냈 는데 왜 안 된다고 하 죠 ?
FAQ_3917	27	a	카드 실적 기간 은 어떻게 되 나요 ?
AWxmGZhjIMO_pNto2OCY	45	a	금융 거래 증빙 서류
FAQ_10607	26	a	케이 뱅크 페이 온라인 가맹점 은 어딘가요 ?
FAQ_3895	27	a	세금 납부 도 카드 이용 실적 에 포함 되 나요 ?
AWx04qLse7lq771gfpXA	7	a	직장 인 대출 신청 하 려는데 같 은 곳 에서 1 년 넘 게 근무 중 인데 최근 사업자 가 바뀌 어서 재직 기간 이 6 개월 이 안 된다고 뜨 네요
FAQ_7847	6	a	마이너스 통장 사용 중 이 며 대출 기간 이 1 년 최장 5 년 이 라 적혀 있 는 데 5 년 뒤 상환 방식 이 궁금 합니다
FAQ_2670	47	a	사업 상 거래 목적 으로 서류 제출 종류 가 6 종 인가요 ?
FAQ_8534	5	a	예금 담보 대출 신청 을 했 는데요 만기 일시 상환 이 라는 게 어떤 거 죠 ?
FAQ_6856	26	a	케이 뱅크 페이 환불
AWxvNEane7lq771gfok6	3	a	대출 신청 가능 액 을 확인 해 보 려고 신용 정보 조회 동의 를 했 는데 응답 이 없 습니다 기다려야 하 는지요 .
AWxQCMOXe7lq771gfkA_	23	a	타인 이 제 카드 를 사용 한 것 같 아요
AWxz5tMyIMO_pNto2QG7	4	a	슬림 대출 추가 로 는 안 되 는 건가요
FAQ_234	5	a	마이너스 대출 은 원리 금분 할 상환 인가요 ?
FAQ_2998	40	a	타행 이 체로 실명 인증 하 려고 하 는데 계좌 번호 가 안 나와요
FAQ_2946	39	a	휴대폰 OTP 해 지 어떻게 하 나요 ?
FAQ_5204	56	a	개명 을 했 는데요 회원 정보 변경 어떻게 진행 하 면 되 나요 ?
FAQ_1351	30	a	타행 자동 이체 하 면 수수료 가 있 나요 ?
AWwJJCNcIMO_pNto2Atl	10	a	급여 이체 는 타인 이 체 만 되 나요 ?
AXBhKQOKe7lq771ghJ7x	32	a	후불 교통 대금 연체 되 서요 !
FAQ_9283	20	a	교통카드 결제 예정 금액 을 알 고 싶 어요
AWxQo26se7lq771gfkQK	39	a	OTP 카드 사용 을 안 합니다
FAQ_3018	39	a	타행 OTP 시리얼 넘버 없이 등록 할 수 있 나요 ?
FAQ_2974	43	a	휴대폰 OTP 분실 했 는데 어떻게 해야 하 나요 ?
FAQ_5935	13	a	적금 부분 인출 을 하 려고 하 는데 공인 인 증서 로 는 진행 이 안 되 나요
AXAJ25H2e7lq771gg-n-	40	a	신분증 다시 등록 해야 한다고 하 는 데 어떻 게 하 나요 ?
AW3X8b2ye7lq771ggLoJ	40	a	앱 어디 에서 신분증 촬영 해야 하 지요 ?
FAQ_7155	19	a	kt 통신사 캐시 백 체크카드 저번 달 카드 실적 70 만 원 넘겼 는데 캐 시백 이 8 천 원 밖에 안 들어왔 어요
AXDNlwiSIMO_pNto4Hsg	13	a	해지 예상 금액 이 뭐 죠 ?
FAQ_9356	6	a	방금 대출 연장 신청 했 는데 정상 적 으로 잘 됐 나 확인 요청 드립니다
FAQ_5633	5	a	직장 인 신용 대출 마이너스 통장 개설 했 다가 기간 내 에 해지 하 면 수수료 가 있 나요
FAQ_5271	30	a	돈 을 송금 하 려는데 장기 미 사용 고객 이 래요 어디 서 해제 하 나요
FAQ_10713	30	a	자동 화 기기 랑 모바일 이 체한 도 는 다른 건가요 ?
AWxfXuIKe7lq771gflap	5	a	대출 10 일 예약 확정 을 하 면 그 기일 전 철회 가능 한 거 죠 ?
FAQ_1794	36	a	케이 뱅크 어 플 에서 도시 가스 지로 납부 가 가능 한가요 ?
FAQ_8278	34	a	sc 은행 입출 금기 에서 입금 하 면 수수료 발생 하 나요 ?
FAQ_3097	38	a	지문 등록 할려고 요
FAQ_975	5	a	일반 가계 대출 상환 방식 알려 주 세요
